corpus	text	uid	gword	gloss	graid	gform	ganim	gfunc	refind	isnref
persian	g2-f-03	0001	#	#	#	#				
persian	g2-f-03	0001	Xob	well	other	other				
persian	g2-f-03	0001	avale	begininng.of	other	other				
persian	g2-f-03	0001	film	film	other	other				
persian	g2-f-03	0001	ān	that	ln_dem	ln_dem				
persian	g2-f-03	0001	āqāyi	man.INDF	np.h:a	np	h	a		
persian	g2-f-03	0001	#	#	#rc	#rc				
persian	g2-f-03	0001	ke	that	ke	ke				
persian	g2-f-03	0001	dāštand	AUX.PST.3PL	aux	aux				
persian	g2-f-03	0001	golābihā	pear.PL	np:p	np		p		
persian	g2-f-03	0001	=rā	=ACC	=rn_acc	=rn_acc				
persian	g2-f-03	0001	mičidand	pick.PST.IPFV.3PL	v:pred	v		pred		
persian	g2-f-03	0002	%	%	%	%				
persian	g2-f-03	0002	xeyli	very	other	other				
persian	g2-f-03	0002	bā	with	other	other				
persian	g2-f-03	0002	deqat,	attention	other	other				
persian	g2-f-03	0002	xeyli	very	other	other				
persian	g2-f-03	0002	ba	with	other	other				
persian	g2-f-03	0002	zerāfat	delicateness	other	other				
persian	g2-f-03	0002	in	this	ln_dem	ln_dem				
persian	g2-f-03	0002	kār	work	np:p	np		p		
persian	g2-f-03	0002	=rā	=ACC	=rn_acc	=rn_acc				
persian	g2-f-03	0002	mikardand	do.PST.IND.3PL	v:pred	v		pred		
persian	g2-f-03	0003	#	#	#cc	#cc				
persian	g2-f-03	0003	ke	that	ke	ke				
persian	g2-f-03	0003	be	to	adp	adp				
persian	g2-f-03	0003	golābihā	pear.PL	np:g	np		g		
persian	g2-f-03	0003	=šān	=POSS.3PL	=rn_pro.h:poss	=rn_pro	h	poss		
persian	g2-f-03	0003	āsib	damage	np:s	np		s		
persian	g2-f-03	0003	naresad	NEG.reach.PRS.SBJV.3SG	v:pred	v		pred		
persian	g2-f-03	0003	#	#	#neg	#neg				
persian	g2-f-03	0003	hatā	even	other	other				
persian	g2-f-03	0003	0	0	0.h:s	0	h	s		
persian	g2-f-03	0003	az	from	adp	adp				
persian	g2-f-03	0003	yek	one	ln_deti	ln_deti				
persian	g2-f-03	0003	golābi	pear	np:obl	np		obl		
persian	g2-f-03	0003	ham	add	other	other				
persian	g2-f-03	0003	nemigozaštand	NEG.ignore.PST.IND.3PL	v:pred	v		pred		
persian	g2-f-03	0004	#	#	#ac	#ac				
persian	g2-f-03	0004	bexātere	because	other	other				
persian	g2-f-03	0004	in	this	other	other				
persian	g2-f-03	0004	ke	that	other	other				
persian	g2-f-03	0004	0	0	0.h:a	0	h	a		
persian	g2-f-03	0004	tamiz	clean	other:lvc	other		lvc		
persian	g2-f-03	0004	=aš	=PRO.3SG	=pro:p	=pro		p		
persian	g2-f-03	0004	konand	do.PRS.SBJV.3PL	v:pred	v		pred		
persian	g2-f-03	0004	#	#	#	#				
persian	g2-f-03	0004	va	and	other	other				
persian	g2-f-03	0004	0	0	0.h:a	0	h	a		
persian	g2-f-03	0004	jozve	belonged	adp	adp				
persian	g2-f-03	0004	golābihāye	pear.PL=EZAFE	np:other	np		other		
persian	g2-f-03	0004	digar	other	rn_lex	rn_lex				
persian	g2-f-03	0004	bogzārand	put.PRS.SBJV.3PL	v:pred	v		pred		
persian	g2-f-03	0004	=aš	=PRO.3SG	=pro:p	=pro		p		
persian	g2-f-03	0005	#	#	#	#				
persian	g2-f-03	0005	bad	then	other	other				
persian	g2-f-03	0005	yek	one	ln_deti	ln_deti				
persian	g2-f-03	0005	āqāyi	man.INDF	np.h:s	np	h	s		
persian	g2-f-03	0005	āmad	come.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0005	#	#	#	#				
persian	g2-f-03	0005	0	0	0.h:s	0	h	s		
persian	g2-f-03	0005	rad	passing	other:lvc	other		lvc		
persian	g2-f-03	0005	šod	become.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0005	#	#	#	#				
persian	g2-f-03	0005	ke	that	ke	ke				
persian	g2-f-03	0005	0	0	0.h:a	0	h	a		
persian	g2-f-03	0005	xeyli	very	other	other				
persian	g2-f-03	0005	ehterāme	respect=EZAFE	np:p	np		p		
persian	g2-f-03	0005	ān	that	rn_dem	rn_dem				
persian	g2-f-03	0005	āqāye	man=EZAFE	rn_np.h:poss	rn_np	h	poss		
persian	g2-f-03	0005	bāqbān	gardner	rn_lex	rn_lex				
persian	g2-f-03	0005	=rā	=ACC	=rn_acc	=rn_acc				
persian	g2-f-03	0005	negah	keeping	other:lvc	other		lvc		
persian	g2-f-03	0005	dāšt	have.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0006	#	#	#	#				
persian	g2-f-03	0006	va	and	other	other				
persian	g2-f-03	0006	0	0	0.h:a	0	h	a		
persian	g2-f-03	0006	nagozāšt	NEG.allow.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0006	#	#	#cc:p	#cc		p		
persian	g2-f-03	0006	gusfand	sheep	np:s	np		s		
persian	g2-f-03	0006	=aš	=POSS.3SG	=rn_pro.h:poss	=rn_pro	h	poss		
persian	g2-f-03	0006	az	from	adp	adp				
persian	g2-f-03	0006	ān	that	ln_dem	ln_dem				
persian	g2-f-03	0006	bālā	top	other:l	other		l		
persian	g2-f-03	0006	biyāyad	come.PRS.SBJV.3SG	v:pred	v		pred		
persian	g2-f-03	0006	#	#	#	#				
persian	g2-f-03	0006	va	and	other	other				
persian	g2-f-03	0006	0	0	0:a	0		a		
persian	g2-f-03	0006	čizi	thing	indef_other:p	indef_other		p		
persian	g2-f-03	0006	bardārad	take.PRS.SBJV.3SG	v:pred	v		pred		
persian	g2-f-03	0007	#	#	#	#				
persian	g2-f-03	0007	0	0	0.h:s	0	h	s		
persian	g2-f-03	0007	rad	passing	other:lvc	other		lvc		
persian	g2-f-03	0007	šod	become.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0007	#	#	#ac	#ac				
persian	g2-f-03	0007	bedune	without	other	other				
persian	g2-f-03	0007	ān	that	other	other				
persian	g2-f-03	0007	ke	that	ke	ke				
persian	g2-f-03	0007	0	0	0.h:a	0	h	a		
persian	g2-f-03	0007	hatā	even	other	other				
persian	g2-f-03	0007	be	to	adp	adp				
persian	g2-f-03	0007	golābihā	pear.PL	np:p	np		p		
persian	g2-f-03	0007	negāh	look	other:lvc	other		lvc		
persian	g2-f-03	0007	konad	do.PRS.3SG	v:pred	v		pred		
persian	g2-f-03	0008	#	#	#	#				
persian	g2-f-03	0008	0	0	0.h:a	0	h	a		
persian	g2-f-03	0008	be	to	adp	adp				
persian	g2-f-03	0008	māle	PROperty=EZAFE	np:p	np		p		
persian	g2-f-03	0008	mardom	people	rn_np.h:poss	rn_np	h	poss		
persian	g2-f-03	0008	negāh	look	other:lvc	other		lvc		
persian	g2-f-03	0008	konad	do.PRS.3SG	v:pred	v		pred		
persian	g2-f-03	0009	#	#	#	#				
persian	g2-f-03	0009	bad	then	other	other				
persian	g2-f-03	0009	az	from	other	other				
persian	g2-f-03	0009	ān	that	other	other				
persian	g2-f-03	0009	yek	one	ln_deti	ln_deti				
persian	g2-f-03	0009	pesarbače	little.boy	np.h:s	np	h	s		
persian	g2-f-03	0009	āmad	come.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0009	bā	with	adp	adp				
persian	g2-f-03	0009	yek	one	ln_deti	ln_deti				
persian	g2-f-03	0009	dočarxe	bike	np:obl	np		obl		
persian	g2-f-03	0009	#	#	#	#				
persian	g2-f-03	0009	ke	that	ke	ke				
persian	g2-f-03	0009	0	0	0.h:a	0	h	a		
persian	g2-f-03	0009	aval	first	other	other				
persian	g2-f-03	0009	xāst	want.PST.3SG	aux	aux				
persian	g2-f-03	0009	golābi	pear	np:p	np		p		
persian	g2-f-03	0009	=rā	=ACC	=rn_acc	=rn_acc				
persian	g2-f-03	0009	bardārad	take.PRS.SBJV.3SG	v:pred	v		pred		
persian	g2-f-03	0010	#	#	#neg	#neg				
persian	g2-f-03	0010	bad	then	other	other				
persian	g2-f-03	0010	0	0	0.h:s	0	h	s		
persian	g2-f-03	0010	be	to	other	other				
persian	g2-f-03	0010	kam	less	other	other				
persian	g2-f-03	0010	qāne	convinced	other:lvc	other		lvc		
persian	g2-f-03	0010	našod	NEG.become.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0010	#	#	#	#				
persian	g2-f-03	0010	va	and	other	other				
persian	g2-f-03	0010	0	0	0.h:a	0	h	a		
persian	g2-f-03	0010	tamāme	whole.of	ln_qu	ln_qu				
persian	g2-f-03	0010	sabad	basket	np:p	np		p		
persian	g2-f-03	0010	=rā	=ACC	=rn_acc	=rn_acc				
persian	g2-f-03	0010	bardāšt	take.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0010	#	#	#	#				
persian	g2-f-03	0010	va	and	other	other				
persian	g2-f-03	0010	0	0	0.h:a	0	h	a		
persian	g2-f-03	0010	bord	take.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0010	0	0	0:p	0		p		
persian	g2-f-03	0011	#	#	#	#				
persian	g2-f-03	0011	aslan	at.all	other	other				
persian	g2-f-03	0011	ham	add	other	other				
persian	g2-f-03	0011	tuye	inside	other	other				
persian	g2-f-03	0011	zehn	mind	other	other				
persian	g2-f-03	0011	=aš	=POSS.3SG	=rn_pro.h:poss	=rn_pro	h	poss		
persian	g2-f-03	0011	ān	that	ln_dem	ln_dem				
persian	g2-f-03	0011	bāqbāni	gardner.INDF	np.h:p	np	h	p		
persian	g2-f-03	0011	#	#	#rc	#rc				
persian	g2-f-03	0011	ke	that	ke	ke				
persian	g2-f-03	0011	zahmat	trouble	other:lvc	other		lvc		
persian	g2-f-03	0011	kešide	pull.PST.PTCP	v:pred	v		pred		
persian	g2-f-03	0011	bud	AUX.PST.3SG	aux	aux				
persian	g2-f-03	0011	barāye	for	adp	adp				
persian	g2-f-03	0011	ān	that	ln_dem	ln_dem				
persian	g2-f-03	0011	mivehā	fruit.PL	np:obl	np		obl		
persian	g2-f-03	0011	%	%	%	%				
persian	g2-f-03	0011	dar	in	other:lvc	other		lvc		
persian	g2-f-03	0011	nazar	opinion	other:lvc	other		lvc		
persian	g2-f-03	0011	nagereft	NEG.get.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0012	#	#	#ac	#ac				
persian	g2-f-03	0012	yek	a	other	other				
persian	g2-f-03	0012	kami	little	other	other				
persian	g2-f-03	0012	jolotar	further	other	other				
persian	g2-f-03	0012	ke	that	ke	ke				
persian	g2-f-03	0012	0	0	0.h:s	0	h	s		
persian	g2-f-03	0012	raft	go.PST.IND.3SG	v:pred	v		pred		
persian	g2-f-03	0012	#	#	#	#				
persian	g2-f-03	0012	0	0	0.h:s_cp	0	h	s_cp		
persian	g2-f-03	0012	xord	eat.PST.3SG	v:pred	v		pred		
persian	g2-f-03	0012	zamin	ground	other:lvc	other		lvc		
