corpus	text	uid	gword	gloss	graid	gform	ganim	gfunc	refind	isnref
persian	g1-f-14	0001	#	#	#	#				
persian	g1-f-14	0001	Yek	one	ln_deti	ln_deti				
persian	g1-f-14	0001	bāqi	garden	np:s	np		s		
persian	g1-f-14	0001	bud	be.PST.3SG	predex	predex				
persian	g1-f-14	0001	#	#	#	#				
persian	g1-f-14	0001	0	0	0.1:s_cp	0	1	s_cp		
persian	g1-f-14	0001	fekr	thought	other:lvc	other		lvc		
persian	g1-f-14	0001	konam	do.PRS.1SG	v:pred	v		pred		
persian	g1-f-14	0001	yā	or	other	other				
persian	g1-f-14	0001	yek	one	ln_deti	ln_deti				
persian	g1-f-14	0001	zamini	land	np:s	np		s		
persian	g1-f-14	0001	#	#	#rc.neg	#rc.neg				
persian	g1-f-14	0001	ke	that	ke	ke				
persian	g1-f-14	0001	hič	not	ln_lex	ln_lex				
persian	g1-f-14	0001	hesāri	fence	np:s	np		s		
persian	g1-f-14	0001	dor	around	adp	adp				
persian	g1-f-14	0001	=aš	=POSS.3SG	=pro.h:l	=pro	h	l		
persian	g1-f-14	0001	nabud	NEG.be.PST.3SG	predex	predex				
persian	g1-f-14	0002	#	#	#	#				
persian	g1-f-14	0002	yek	one	ln_deti	ln_deti				
persian	g1-f-14	0002	deraxte	tree=EZAFE	np:s	np		s		
persian	g1-f-14	0002	golābi	pear	rn_lex	rn_lex				
persian	g1-f-14	0002	bud	be.PST.3SG	predex	predex				
persian	g1-f-14	0003	#	#	#	#				
persian	g1-f-14	0003	baad	then	other	other				
persian	g1-f-14	0003	yek	one	ln_deti	ln_deti				
persian	g1-f-14	0003	āqāyi	man.INDF	np.h:a	np	h	a		
persian	g1-f-14	0003	ham	add	other	other				
persian	g1-f-14	0003	dāšt	AUX.PST.3SG	aux	aux				
persian	g1-f-14	0003	ānjā	there	other:l	other		l		
persian	g1-f-14	0003	golābi	pear	np:p	np		p		
persian	g1-f-14	0003	mičid	pick.PST.IPFV.3SG	v:pred	v		pred		
persian	g1-f-14	0004	#	#	#	#				
persian	g1-f-14	0004	do	two	ln_qu	ln_qu				
persian	g1-f-14	0004	tā	piece	ln_class	ln_class				
persian	g1-f-14	0004	sabade	basket=EZAFE	np:other	np		other		
persian	g1-f-14	0004	golābi	pear	rn_lex	rn_lex				
persian	g1-f-14	0004	por	full	rn_lex	rn_lex				
persian	g1-f-14	0004	dāšt	AUX.PST.3SG	aux	aux				
persian	g1-f-14	0004	0	0	0.h:a	0	h	a		
persian	g1-f-14	0004	golābi	pear	np:p	np		p		
persian	g1-f-14	0004	mičid	pick.PST.IPFV.3SG	v:pred	v		pred		
persian	g1-f-14	0005	#	#	#	#				
persian	g1-f-14	0005	baad	then	other	other				
persian	g1-f-14	0005	sedāye	sound=EZAFE	np:s	np		s		
persian	g1-f-14	0005	boz	goat	rn_np:poss	rn_np		poss		
persian	g1-f-14	0005	va	and	other	other				
persian	g1-f-14	0005	az	from	other	other				
persian	g1-f-14	0005	injur	like	other	other				
persian	g1-f-14	0005	čizhā	thing.PL	other	other				
persian	g1-f-14	0005	ham	add	other	other				
persian	g1-f-14	0005	miyāmad	come.PST.IND.3SG	v:pred	v		pred		
persian	g1-f-14	0006	#	#	#	#				
persian	g1-f-14	0006	baad	then	other	other				
persian	g1-f-14	0006	yek	one	ln_deti	ln_deti				
persian	g1-f-14	0006	āqāyi	man.INDF	np.h:s	np	h	s		
persian	g1-f-14	0006	bā	with	adp	adp				
persian	g1-f-14	0006	yek	one	ln_deti	ln_deti				
persian	g1-f-14	0006	boz	goat	np:obl	np		obl		
persian	g1-f-14	0006	az	from	adp	adp				
persian	g1-f-14	0006	ānjā	there	other:l	other		l		
persian	g1-f-14	0006	rad	passing	other:lvc	other		lvc		
persian	g1-f-14	0006	mišavad	become.PRS.IND.3SG	v:pred	v		pred		
persian	g1-f-14	0007	#	#	#	#				
persian	g1-f-14	0007	baad	then	other	other				
persian	g1-f-14	0007	in	this	ln_dem	ln_dem				
persian	g1-f-14	0007	āqā	man	np.h:a	np	h	a		
persian	g1-f-14	0007	miāyad	come.PRS.IND.3SG	aux	aux				
persian	g1-f-14	0007	dobāre	again	other	other				
persian	g1-f-14	0007	golābihā	pear.PL	np:p	np		p		
persian	g1-f-14	0007	=rā	=ACC	=rn_acc	=rn_acc				
persian	g1-f-14	0007	mičinad	pick.PRS.IND.3SG	v:pred	v		pred		
persian	g1-f-14	0007	#	#	#	#				
persian	g1-f-14	0007	0	0	0.h:s	0	h	s		
persian	g1-f-14	0007	miravad	go.PRS.IND.3SG	v:pred	v		pred		
persian	g1-f-14	0007	bālā	up	rv	rv				
persian	g1-f-14	0008	#	#	#	#				
persian	g1-f-14	0008	0	0	0.h:s	0	h	s		
persian	g1-f-14	0008	miravad	go.PRS.IND.3SG	v:pred	v		pred		
persian	g1-f-14	0008	bālāye	top.of	adp	adp				
persian	g1-f-14	0008	deraxt,	tree	np:l	np		l		
persian	g1-f-14	0008	#	#	#	#				
persian	g1-f-14	0008	az	from	other	other				
persian	g1-f-14	0008	ān	that	other	other				
persian	g1-f-14	0008	var	side	other	other				
persian	g1-f-14	0008	yek	one	ln_deti	ln_deti				
persian	g1-f-14	0008	pesarbače	little.boy	np.h:s	np	h	s		
persian	g1-f-14	0008	bā	with	adp	adp				
persian	g1-f-14	0008	dočarxe	bike	np:obl	np		obl		
persian	g1-f-14	0008	az	from	adp	adp				
persian	g1-f-14	0008	kenāre	side=EZAFE	adp	adp				
persian	g1-f-14	0008	golābihā	pear.PL	np:l	np		l		
persian	g1-f-14	0008	rad	passing	other:lvc	other		lvc		
persian	g1-f-14	0008	mišavad	become.PRS.IND.3SG	v:pred	v		pred		
persian	g1-f-14	0009	#	#	#	#				
persian	g1-f-14	0009	0	0	0.h:s	0	h	s		
persian	g1-f-14	0009	miāyad	come.PRS.IND.3SG	aux	aux				
persian	g1-f-14	0009	miresad	reach.PRS.IND.3SG	v:pred	v		pred		
persian	g1-f-14	0009	be	to	adp	adp				
persian	g1-f-14	0009	in	this	ln_dem	ln_dem				
persian	g1-f-14	0009	sabadhāye	basket.PL=EZAFE	np:g	np		g		
